# Cleaned spectrum data (original units)
# Format: Wavelength(nm) Flux(Wm^-2nm^-1)
# Created with Python spectrum processing script
# Object: DR4_3_SPLUS-s27s07_0011404
# Processing_date: 2025-08-12
# Original_file: s27s07_new_apOIII.txt
# Note: Original units
# Wavelength_units: nm
# 
# Wavelength    Flux
# ---------    ----
646.9316    9.674296e-19
647.0326    9.719566e-19
647.1335    9.897948e-19
647.2345    9.474237e-19
647.3354    9.138952e-19
647.4364    9.152748e-19
647.5373    9.414099e-19
647.6383    9.467061e-19
647.7392    9.207526e-19
647.8401    9.190015e-19
647.9411    9.140082e-19
648.0420    9.278246e-19
648.1430    9.193383e-19
648.2439    8.792636e-19
648.3449    9.213929e-19
648.4458    9.339832e-19
648.5468    9.014260e-19
648.6477    9.325176e-19
648.7487    9.664016e-19
648.8496    9.390043e-19
648.9505    9.255970e-19
649.0515    9.345610e-19
649.1524    9.225148e-19
649.2534    9.285155e-19
649.3543    9.465065e-19
649.4553    9.507002e-19
649.5562    9.566149e-19
649.6572    9.131237e-19
649.7581    9.220766e-19
649.8591    9.464432e-19
649.9600    9.819323e-19
650.0609    9.696043e-19
650.1619    9.470535e-19
650.2628    1.006937e-18
650.3638    9.502306e-19
650.4647    9.622576e-19
650.5657    9.292223e-19
650.6666    9.488707e-19
650.7676    9.390625e-19
650.8685    9.279786e-19
650.9695    9.307764e-19
651.0704    8.894195e-19
651.1713    9.429995e-19
651.2723    9.478153e-19
651.3732    9.299865e-19
651.4742    9.317590e-19
651.5751    9.319469e-19
651.6761    9.383579e-19
651.7770    9.369135e-19
651.8780    9.636238e-19
651.9789    9.398083e-19
652.0799    8.955056e-19
652.1808    9.117610e-19
652.2817    9.174856e-19
652.3827    9.261911e-19
652.4836    9.307033e-19
652.5846    9.138661e-19
652.6855    9.548892e-19
652.7865    9.923947e-19
652.8874    9.553431e-19
652.9884    9.778581e-19
653.0893    9.173678e-19
653.1903    9.523972e-19
653.2912    9.716033e-19
653.3921    9.328209e-19
653.4931    9.302239e-19
653.5940    9.241041e-19
653.6950    9.122824e-19
653.7959    9.089286e-19
653.8969    9.289959e-19
653.9978    9.151285e-19
654.0988    9.210851e-19
654.1997    9.145848e-19
654.3007    9.374460e-19
654.4016    9.270265e-19
654.5025    9.145214e-19
654.6035    9.100664e-19
654.7044    9.009278e-19
654.8054    9.001943e-19
654.9063    8.952099e-19
655.0073    9.099724e-19
655.1082    9.034180e-19
655.2092    9.270398e-19
655.3101    9.525792e-19
655.4111    9.377992e-19
655.5120    9.260173e-19
655.6129    8.907337e-19
655.7139    9.244891e-19
655.8148    9.164543e-19
655.9158    9.226590e-19
656.0167    9.434702e-19
656.1177    9.180098e-19
656.2186    9.319843e-19
656.3196    9.253560e-19
656.4205    9.216655e-19
656.5215    9.020637e-19
656.6224    9.180167e-19
656.7233    9.160069e-19
656.8243    9.137877e-19
656.9252    9.183798e-19
657.0262    8.933868e-19
657.1271    9.418683e-19
657.2281    9.446504e-19
657.3290    9.430336e-19
657.4300    9.546729e-19
657.5309    8.963023e-19
657.6319    8.847156e-19
657.7328    9.281665e-19
657.8337    8.873292e-19
657.9347    9.218057e-19
658.0356    9.235243e-19
658.1366    9.401959e-19
658.2375    8.917093e-19
658.3385    8.724991e-19
658.4394    9.128657e-19
658.5404    8.623713e-19
658.6413    8.683816e-19
658.7423    9.071518e-19
658.8432    8.828580e-19
658.9441    8.988369e-19
659.0451    8.936294e-19
659.1460    8.886602e-19
659.2470    8.988440e-19
659.3479    9.568245e-19
659.4489    9.510397e-19
659.5498    9.307847e-19
659.6508    9.701785e-19
659.7517    9.331202e-19
659.8527    9.248951e-19
659.9536    9.311526e-19
660.0545    9.374078e-19
660.1555    9.342452e-19
660.2564    9.132837e-19
660.3574    9.074548e-19
660.4583    9.403293e-19
660.5593    9.427261e-19
660.6602    9.504679e-19
660.7612    9.302238e-19
660.8621    9.088412e-19
660.9631    8.895163e-19
661.0640    9.194796e-19
661.1649    9.323402e-19
661.2659    9.391841e-19
661.3668    9.429786e-19
661.4678    9.153111e-19
661.5687    9.289583e-19
661.6697    9.261993e-19
661.7706    9.055944e-19
661.8716    8.836717e-19
661.9725    9.262119e-19
662.0735    9.297057e-19
662.1744    9.319157e-19
662.2753    9.147444e-19
662.3763    9.533118e-19
662.4772    1.004123e-18
662.5782    9.818606e-19
662.6791    8.549304e-19
662.7801    9.127477e-19
662.8810    9.246769e-19
662.9820    9.069301e-19
663.0829    9.105726e-19
663.1839    9.304883e-19
663.2848    9.500391e-19
663.3857    9.451792e-19
663.4867    9.487611e-19
663.5876    9.503698e-19
663.6886    1.313553e-18
663.7895    8.960081e-19
663.8905    1.055082e-18
663.9914    9.861426e-19
664.0924    9.817447e-19
664.1933    9.634383e-19
664.2943    9.583718e-19
664.3952    9.069293e-19
664.4961    9.315139e-19
664.5971    1.193236e-18
664.6980    2.354457e-18
664.7990    4.729247e-18
664.8999    6.876476e-18
665.0009    8.616820e-18
665.1018    1.053662e-17
665.2028    1.215777e-17
665.3037    1.293237e-17
665.4047    1.247871e-17
665.5056    1.060341e-17
665.6065    8.595208e-18
665.7075    6.726209e-18
665.8084    4.519341e-18
665.9094    1.884295e-18
666.0103    1.018811e-18
666.1113    9.263099e-19
666.2122    9.029056e-19
666.3132    8.737616e-19
666.4141    9.057654e-19
666.5151    8.972586e-19
666.6160    8.671620e-19
666.7169    9.302014e-19
666.8179    9.956009e-19
666.9188    1.086345e-18
667.0198    1.157305e-18
667.1207    1.149292e-18
667.2217    1.172005e-18
667.3226    1.216102e-18
667.4236    1.244590e-18
667.5245    1.233076e-18
667.6255    1.215567e-18
667.7264    1.169449e-18
667.8273    1.124455e-18
667.9283    1.005104e-18
668.0292    9.431879e-19
668.1302    8.904750e-19
668.2311    9.165047e-19
668.3321    9.013261e-19
668.4330    9.205604e-19
668.5340    9.254830e-19
668.6349    9.019555e-19
668.7359    9.150659e-19
668.8368    8.762320e-19
668.9377    9.086498e-19
669.0387    9.147925e-19
669.1396    8.960449e-19
669.2406    8.896327e-19
669.3415    9.134798e-19
669.4425    9.071246e-19
669.5434    9.133777e-19
669.6444    9.241073e-19
669.7453    9.338839e-19
669.8463    9.196230e-19
669.9472    8.813044e-19
670.0481    9.123532e-19
670.1491    9.274776e-19
670.2500    8.935567e-19
670.3510    8.911072e-19
670.4519    9.127416e-19
670.5529    8.945811e-19
670.6538    8.974804e-19
670.7548    9.180524e-19
670.8557    9.022904e-19
670.9567    8.819708e-19
671.0576    8.855280e-19
671.1585    8.741201e-19
671.2595    8.828374e-19
671.3604    8.843185e-19
671.4614    9.160005e-19
671.5623    9.243943e-19
671.6633    9.413926e-19
671.7642    9.614403e-19
671.8652    9.700934e-19
671.9661    9.168339e-19
672.0671    8.826845e-19
672.1680    8.803439e-19
672.2689    8.975017e-19
672.3699    8.877968e-19
672.4708    9.024741e-19
672.5718    9.205388e-19
672.6727    9.065241e-19
672.7737    8.919551e-19
672.8746    9.153671e-19
672.9756    8.767313e-19
673.0765    8.856394e-19
673.1775    9.657255e-19
673.2784    8.890012e-19
673.3793    8.982003e-19
673.4803    8.919808e-19
673.5812    8.915509e-19
673.6822    8.707189e-19
673.7831    8.591936e-19
673.8841    8.702497e-19
673.9850    8.609515e-19
674.0860    9.143265e-19
674.1869    8.786517e-19
674.2879    8.711449e-19
674.3888    8.617398e-19
674.4897    9.182973e-19
674.5907    8.860777e-19
674.6916    8.998461e-19
674.7926    8.950254e-19
674.8935    8.889223e-19
674.9945    8.724575e-19
675.0954    8.714507e-19
675.1964    8.674438e-19
675.2973    9.111278e-19
675.3983    9.101133e-19
675.4992    8.913754e-19
675.6001    8.824075e-19
675.7011    9.093208e-19
675.8020    8.937069e-19
675.9030    8.445522e-19
676.0039    8.755614e-19
676.1049    8.909311e-19
676.2058    8.889971e-19
676.3068    9.202036e-19
676.4077    9.132517e-19
676.5087    9.132183e-19
676.6096    9.138125e-19
676.7105    9.592977e-19
676.8115    9.693588e-19
676.9124    9.842178e-19
677.0134    1.032214e-18
677.1143    9.972920e-19
677.2153    9.766678e-19
677.3162    9.394566e-19
677.4172    9.452786e-19
677.5181    9.398659e-19
677.6191    9.449007e-19
677.7200    9.166423e-19
677.8209    8.995539e-19
677.9219    9.258608e-19
678.0228    9.131144e-19
678.1238    9.068307e-19
678.2247    9.058192e-19
678.3257    9.089332e-19
678.4266    8.832145e-19
678.5276    8.685914e-19
678.6285    8.983340e-19
678.7295    9.068680e-19
678.8304    8.977582e-19
678.9313    8.798997e-19
679.0323    8.886566e-19
679.1332    9.015802e-19
679.2342    8.902919e-19
679.3351    8.941776e-19
679.4361    8.955251e-19
679.5370    8.892779e-19
679.6380    8.844510e-19
679.7389    8.840537e-19
679.8399    8.761325e-19
679.9408    8.521897e-19
680.0417    8.786108e-19
680.1427    8.792109e-19
680.2436    9.630332e-19
680.3446    1.177618e-18
680.4455    1.354867e-18
680.5465    1.465491e-18
680.6474    1.554965e-18
680.7484    1.653183e-18
680.8493    1.716634e-18
680.9503    1.743297e-18
681.0512    1.737537e-18
681.1521    1.669814e-18
681.2531    1.550276e-18
681.3540    1.399785e-18
681.4550    1.091530e-18
681.5559    9.099372e-19
681.6569    8.683510e-19
681.7578    9.455038e-19
681.8588    1.134823e-18
681.9597    1.271349e-18
682.0607    1.338396e-18
682.1616    1.413061e-18
682.2625    1.438676e-18
682.3635    1.493381e-18
682.4644    1.484670e-18
682.5654    1.434640e-18
682.6663    1.359228e-18
682.7673    1.300401e-18
682.8682    1.121340e-18
682.9692    8.766892e-19
683.0701    8.875199e-19
683.1711    8.510138e-19
683.2720    8.142262e-19
683.3730    8.330384e-19
683.4739    8.745695e-19
683.5748    8.842532e-19
683.6758    8.430320e-19
683.7767    8.469518e-19
683.8777    8.635517e-19
683.9786    8.583387e-19
684.0796    8.186397e-19
684.1805    8.451258e-19
684.2815    8.748297e-19
684.3824    8.738977e-19
684.4834    8.673231e-19
684.5843    8.523188e-19
684.6852    8.697722e-19
684.7862    8.818662e-19
684.8871    8.456353e-19
684.9881    8.632449e-19
685.0890    8.791191e-19
685.1900    8.711237e-19
685.2909    8.455910e-19
685.3919    8.713327e-19
685.4928    8.768339e-19
685.5938    8.472767e-19
685.6947    8.540296e-19
685.7956    8.695312e-19
685.8966    8.467157e-19
685.9975    8.367255e-19
686.0985    8.466321e-19
686.1994    8.291618e-19
686.3004    8.305224e-19
686.4013    8.292230e-19
686.5023    7.515672e-19
686.6032    6.974370e-19
686.7042    6.518325e-19
686.8051    6.548287e-19
686.9060    6.469374e-19
687.0070    6.327877e-19
687.1079    6.146631e-19
687.2089    6.256015e-19
687.3098    6.500080e-19
687.4108    6.547581e-19
687.5117    6.722370e-19
687.6127    7.068691e-19
687.7136    7.030732e-19
687.8146    7.169218e-19
687.9155    7.904671e-19
688.0164    7.847638e-19
688.1174    7.788654e-19
688.2183    7.970536e-19
688.3193    7.775237e-19
688.4202    7.720158e-19
688.5212    7.700839e-19
688.6221    7.657616e-19
688.7231    7.357283e-19
688.8240    7.294450e-19
688.9250    7.406522e-19
689.0259    7.296099e-19
689.1268    7.307338e-19
689.2278    7.276092e-19
689.3287    7.337169e-19
689.4297    7.487266e-19
689.5306    7.750637e-19
689.6316    7.402102e-19
689.7325    7.788564e-19
689.8335    7.679191e-19
689.9344    7.653937e-19
690.0354    7.538876e-19
690.1363    7.808694e-19
690.2372    7.739048e-19
690.3382    7.528072e-19
690.4391    7.574552e-19
690.5401    7.598956e-19
690.6410    7.930232e-19
690.7420    7.841058e-19
690.8429    7.786138e-19
690.9439    7.883104e-19
691.0448    7.974819e-19
691.1458    7.982017e-19
691.2467    7.840474e-19
691.3476    7.898891e-19
691.4486    8.169651e-19
691.5495    8.219408e-19
691.6505    8.183582e-19
691.7514    8.207382e-19
691.8524    8.121268e-19
691.9533    7.759669e-19
692.0543    7.815155e-19
692.1552    8.217977e-19
692.2562    8.471014e-19
692.3571    8.328062e-19
692.4580    7.891440e-19
692.5590    8.146988e-19
692.6599    8.404814e-19
692.7609    8.240054e-19
692.8618    8.144862e-19
692.9628    8.385181e-19
693.0637    8.243935e-19
693.1647    8.348566e-19
693.2656    8.337632e-19
693.3666    8.195450e-19
693.4675    7.940966e-19
693.5684    8.167410e-19
693.6694    7.804919e-19
693.7703    7.933691e-19
693.8713    7.917194e-19
693.9722    8.010622e-19
694.0732    8.089914e-19
694.1741    8.184534e-19
694.2751    8.242874e-19
694.3760    8.142034e-19
694.4770    8.040370e-19
694.5779    7.863564e-19
694.6788    8.356401e-19
694.7798    8.226070e-19
694.8807    7.943688e-19
694.9817    8.519167e-19
695.0826    8.314506e-19
695.1836    8.355909e-19
695.2845    8.025698e-19
695.3855    8.034701e-19
695.4864    8.224628e-19
695.5874    8.306720e-19
695.6883    8.106929e-19
695.7892    8.115912e-19
695.8902    8.165055e-19
695.9911    7.927903e-19
696.0921    8.220093e-19
696.1930    8.029366e-19
696.2940    8.083963e-19
696.3949    8.226899e-19
696.4959    8.307920e-19
696.5968    8.148815e-19
696.6978    8.263422e-19
696.7987    8.396142e-19
696.8996    8.272647e-19
697.0006    8.038739e-19
697.1015    8.045361e-19
697.2025    8.026258e-19
697.3034    7.817463e-19
697.4044    8.298508e-19
697.5053    8.470187e-19
697.6063    8.454290e-19
697.7072    8.238317e-19
697.8082    7.920898e-19
697.9091    7.989696e-19
698.0100    8.202803e-19
698.1110    8.322523e-19
698.2119    8.240504e-19
698.3129    8.256178e-19
698.4138    8.379747e-19
698.5148    8.623121e-19
698.6157    8.634747e-19
698.7167    8.551374e-19
698.8176    8.338602e-19
698.9186    8.328824e-19
699.0195    8.250705e-19
699.1204    8.303503e-19
699.2214    8.123821e-19
699.3223    8.042925e-19
699.4233    7.981229e-19
699.5242    8.182108e-19
699.6252    8.332633e-19
699.7261    7.859210e-19
699.8271    8.136728e-19
699.9280    8.262402e-19
700.0290    8.370929e-19
700.1299    8.288414e-19
700.2308    7.849060e-19
700.3318    7.893176e-19
700.4327    8.339567e-19
700.5337    8.165329e-19
700.6346    8.264917e-19
700.7356    7.982265e-19
700.8365    7.990958e-19
700.9375    7.966165e-19
701.0384    8.045056e-19
701.1394    8.041273e-19
701.2403    7.693534e-19
701.3412    7.773334e-19
701.4422    7.797645e-19
701.5431    8.026920e-19
701.6441    7.910050e-19
701.7450    8.245344e-19
701.8460    8.264004e-19
701.9469    8.170912e-19
702.0479    8.169901e-19
702.1488    8.356910e-19
702.2498    8.110828e-19
702.3507    7.944894e-19
702.4516    8.135605e-19
702.5526    8.307408e-19
702.6535    8.290472e-19
702.7545    8.183684e-19
702.8554    8.341292e-19
702.9564    8.159592e-19
703.0573    8.011408e-19
703.1583    8.102148e-19
703.2592    7.986992e-19
703.3602    8.369132e-19
703.4611    8.273154e-19
703.5620    8.158492e-19
703.6630    7.848556e-19
703.7639    7.798764e-19
703.8649    8.117479e-19
703.9658    8.019480e-19
704.0668    8.197254e-19
704.1677    8.306634e-19
704.2687    8.072068e-19
704.3696    8.020826e-19
704.4706    7.968447e-19
704.5715    7.846676e-19
704.6724    7.952606e-19
704.7734    8.014415e-19
704.8743    8.125122e-19
704.9753    8.089091e-19
705.0762    8.072541e-19
705.1772    7.873066e-19
705.2781    7.765424e-19
705.3791    7.790392e-19
705.4800    7.922352e-19
705.5810    7.884073e-19
705.6819    7.964913e-19
705.7828    7.959791e-19
705.8838    7.689793e-19
705.9847    8.145480e-19
706.0857    8.469661e-19
706.1866    8.199245e-19
706.2876    8.184934e-19
706.3885    7.758494e-19
706.4895    7.928026e-19
706.5904    8.123436e-19
706.6914    7.731539e-19
706.7923    7.958114e-19
706.8932    8.163832e-19
706.9942    8.132912e-19
707.0951    8.071956e-19
707.1961    7.976587e-19
707.2970    7.955998e-19
707.3980    7.961134e-19
707.4989    8.055766e-19
707.5999    7.903114e-19
707.7008    7.773212e-19
707.8018    7.829718e-19
707.9027    7.913336e-19
708.0036    7.922949e-19
708.1046    7.878878e-19
708.2055    7.624858e-19
708.3065    7.663992e-19
708.4074    7.742028e-19
708.5084    8.012644e-19
708.6093    7.939547e-19
708.7103    8.191564e-19
708.8112    8.277932e-19
708.9122    8.002868e-19
709.0131    7.890211e-19
709.1140    7.972775e-19
709.2150    8.180471e-19
709.3159    8.269036e-19
709.4169    7.928945e-19
709.5178    7.878342e-19
709.6188    7.856500e-19
709.7197    7.994712e-19
709.8207    7.925006e-19
709.9216    8.006515e-19
710.0226    8.168595e-19
710.1235    7.857022e-19
710.2244    7.562146e-19
710.3254    8.092032e-19
710.4263    8.555111e-19
710.5273    8.343862e-19
710.6282    8.176907e-19
710.7292    7.857015e-19
710.8301    7.862800e-19
710.9311    7.746624e-19
711.0320    7.646977e-19
711.1330    7.898697e-19
711.2339    7.802394e-19
711.3348    7.960546e-19
711.4358    8.113792e-19
711.5367    8.057200e-19
711.6377    8.045772e-19
711.7386    7.856799e-19
711.8396    7.934621e-19
711.9405    7.596132e-19
712.0415    8.056705e-19
712.1424    7.826732e-19
712.2434    7.796105e-19
712.3443    8.232392e-19
712.4452    7.784531e-19
712.5462    8.001571e-19
712.6471    7.742338e-19
712.7481    7.851768e-19
712.8490    7.700313e-19
712.9500    8.338058e-19
713.0509    7.879019e-19
713.1519    7.774726e-19
713.2528    7.676967e-19
713.3538    7.985775e-19
713.4547    7.674722e-19
713.5556    8.073926e-19
713.6566    8.038208e-19
713.7575    8.276525e-19
713.8585    7.960446e-19
713.9594    7.606602e-19
714.0604    7.552324e-19
714.1613    7.987454e-19
714.2623    8.021968e-19
714.3632    8.342078e-19
714.4642    8.320102e-19
714.5651    7.940192e-19
714.6660    7.977900e-19
714.7670    7.698080e-19
714.8679    7.855621e-19
714.9689    8.297850e-19
715.0698    8.123273e-19
715.1708    7.919086e-19
715.2717    7.777743e-19
715.3727    8.004978e-19
715.4736    8.204644e-19
715.5746    7.956518e-19
715.6755    7.900840e-19
715.7764    8.203673e-19
715.8774    8.004275e-19
715.9783    8.084051e-19
716.0793    8.278582e-19
716.1802    8.502783e-19
716.2812    8.720733e-19
716.3821    8.244956e-19
716.4831    7.960484e-19
716.5840    7.885144e-19
716.6850    7.779390e-19
716.7859    7.472064e-19
716.8868    7.432922e-19
716.9878    7.064764e-19
717.0887    7.303454e-19
717.1897    7.236321e-19
717.2906    7.273884e-19
717.3916    7.106237e-19
717.4925    7.031684e-19
717.5935    7.132971e-19
717.6944    7.316757e-19
717.7954    7.608276e-19
717.8963    7.568806e-19
717.9972    7.229711e-19
718.0982    6.853656e-19
718.1991    7.187288e-19
718.3001    7.021916e-19
718.4010    7.036395e-19
718.5020    7.128310e-19
718.6029    6.832417e-19
718.7039    6.668317e-19
718.8048    6.586956e-19
718.9058    7.005863e-19
719.0067    6.868121e-19
719.1076    6.807949e-19
719.2086    7.210731e-19
719.3095    7.317756e-19
719.4105    7.047464e-19
719.5114    6.843812e-19
719.6124    6.953649e-19
719.7133    7.146491e-19
719.8143    7.423541e-19
719.9152    7.378038e-19
720.0162    7.100202e-19
720.1171    6.949543e-19
720.2181    7.176755e-19
720.3190    7.074983e-19
720.4199    6.995534e-19
720.5209    7.082079e-19
720.6218    6.947834e-19
720.7228    7.143085e-19
720.8237    7.252627e-19
720.9247    7.386358e-19
721.0256    7.552787e-19
721.1266    7.518670e-19
721.2275    7.581327e-19
721.3285    7.571494e-19
721.4294    7.641661e-19
721.5303    7.615544e-19
721.6313    7.727879e-19
721.7322    7.589209e-19
721.8332    7.436132e-19
721.9341    7.468798e-19
722.0351    7.495447e-19
722.1360    7.568335e-19
722.2370    7.456848e-19
722.3379    7.444994e-19
722.4389    7.502849e-19
722.5398    7.327587e-19
722.6407    7.519624e-19
722.7417    7.599173e-19
722.8426    7.283520e-19
722.9436    7.630917e-19
723.0445    8.102657e-19
723.1455    8.414995e-19
723.2464    8.710412e-19
723.3474    9.529608e-19
723.4483    9.168150e-19
723.5493    8.662702e-19
723.6502    8.228373e-19
723.7511    8.185822e-19
723.8521    7.674672e-19
723.9530    7.655748e-19
724.0540    7.046745e-19
724.1549    6.838753e-19
724.2559    7.237328e-19
724.3568    6.985129e-19
724.4578    6.563460e-19
724.5587    7.372106e-19
724.6597    7.365115e-19
724.7606    6.977740e-19
724.8615    7.142206e-19
724.9625    7.054334e-19
725.0634    7.300292e-19
725.1644    7.085950e-19
725.2653    6.945247e-19
725.3663    6.907290e-19
725.4672    7.101491e-19
725.5682    7.182598e-19
725.6691    7.282567e-19
725.7701    7.465875e-19
725.8710    7.259364e-19
725.9719    6.996588e-19
726.0729    7.079898e-19
726.1738    7.313301e-19
726.2748    7.343870e-19
726.3757    7.213709e-19
726.4767    7.083954e-19
726.5776    7.021266e-19
726.6786    7.045712e-19
726.7795    7.307964e-19
726.8805    7.241481e-19
726.9814    7.517698e-19
727.0823    7.707195e-19
727.1833    7.434259e-19
727.2842    7.600777e-19
727.3852    7.389878e-19
727.4861    6.998824e-19
727.5871    6.629978e-19
727.6880    7.113400e-19
727.7890    7.290392e-19
727.8899    6.867106e-19
727.9909    6.715954e-19
728.0918    7.562153e-19
728.1927    7.128714e-19
728.2937    7.356151e-19
728.3946    7.092105e-19
728.4956    7.056755e-19
728.5965    7.092346e-19
728.6975    7.099226e-19
728.7984    7.031387e-19
728.8994    7.203600e-19
729.0003    7.023679e-19
729.1013    7.024340e-19
729.2022    7.235638e-19
729.3031    7.134130e-19
729.4041    6.882482e-19
729.5050    6.911548e-19
729.6060    6.925466e-19
729.7069    7.271983e-19
729.8079    7.011272e-19
729.9088    6.996423e-19
730.0098    7.360725e-19
730.1107    7.469911e-19
730.2117    7.198022e-19
730.3126    7.122488e-19
730.4135    7.092522e-19
730.5145    7.073334e-19
730.6154    7.211627e-19
730.7164    7.049975e-19
730.8173    6.846255e-19
730.9183    6.904289e-19
731.0192    7.352524e-19
731.1202    7.117417e-19
731.2211    6.963900e-19
731.3221    6.903816e-19
731.4230    6.823156e-19
731.5239    6.727460e-19
731.6249    6.999706e-19
731.7258    7.326710e-19
731.8268    7.261664e-19
731.9277    7.113575e-19
732.0287    7.084066e-19
732.1296    7.242126e-19
732.2306    7.452010e-19
732.3315    7.199618e-19
732.4325    7.470851e-19
732.5334    7.686894e-19
732.6343    7.588619e-19
732.7353    7.184806e-19
732.8362    7.098380e-19
732.9372    6.911794e-19
733.0381    7.082382e-19
733.1391    7.300482e-19
733.2400    7.605762e-19
733.3410    7.658791e-19
733.4419    7.062960e-19
733.5429    7.797317e-19
733.6438    7.158865e-19
733.7447    7.313527e-19
733.8457    7.543227e-19
733.9466    7.472876e-19
734.0476    7.302186e-19
734.1485    7.462197e-19
734.2495    6.904553e-19
734.3504    7.267645e-19
734.4514    7.691998e-19
734.5523    7.267262e-19
734.6533    7.599784e-19
734.7542    7.531201e-19
734.8551    7.731412e-19
734.9561    7.301162e-19
735.0570    7.406716e-19
735.1580    7.648695e-19
735.2589    7.406605e-19
735.3599    7.426540e-19
735.4608    7.218924e-19
735.5618    7.456901e-19
735.6627    7.475518e-19
735.7637    7.401055e-19
735.8646    7.364871e-19
735.9655    7.187905e-19
736.0665    7.273996e-19
736.1674    7.194930e-19
736.2684    7.248052e-19
736.3693    7.091913e-19
736.4703    7.138840e-19
736.5712    7.316744e-19
736.6722    7.428065e-19
736.7731    7.212179e-19
736.8741    6.954888e-19
736.9750    7.248086e-19
737.0759    7.483111e-19
737.1769    7.520682e-19
737.2778    7.619663e-19
737.3788    7.502403e-19
737.4797    7.021560e-19
737.5807    7.172322e-19
737.6816    7.228845e-19
737.7826    7.408683e-19
737.8835    7.479324e-19
737.9845    7.405936e-19
738.0854    7.520237e-19
738.1863    7.474100e-19
738.2873    7.388097e-19
738.3882    7.333980e-19
738.4892    7.085324e-19
738.5901    7.092490e-19
738.6911    7.303217e-19
738.7920    7.079720e-19
738.8930    7.111526e-19
738.9939    6.744953e-19
739.0949    6.904567e-19
739.1958    7.394901e-19
739.2967    7.074922e-19
739.3977    6.977013e-19
739.4986    6.746313e-19
739.5996    7.238858e-19
739.7005    6.634251e-19
739.8015    6.867987e-19
739.9024    6.849805e-19
740.0034    6.942220e-19
740.1043    7.504930e-19
740.2053    7.532468e-19
740.3062    7.363108e-19
740.4071    7.325696e-19
740.5081    7.180855e-19
740.6090    7.182632e-19
740.7100    7.190869e-19
740.8109    7.105481e-19
740.9119    7.116680e-19
741.0128    7.020001e-19
741.1138    7.297090e-19
741.2147    7.496598e-19
741.3157    7.359337e-19
741.4166    7.167249e-19
741.5175    7.337006e-19
741.6185    7.666058e-19
741.7194    7.775730e-19
741.8204    7.947606e-19
741.9213    8.097421e-19
742.0223    8.187140e-19
742.1232    8.230122e-19
742.2242    8.211642e-19
742.3251    8.039490e-19
742.4261    7.717556e-19
742.5270    7.643147e-19
742.6279    7.848610e-19
742.7289    7.636646e-19
742.8298    7.908716e-19
742.9308    7.802953e-19
743.0317    7.948477e-19
743.1327    8.104340e-19
743.2336    8.032675e-19
743.3346    8.116872e-19
743.4355    7.326184e-19
743.5365    7.497988e-19
743.6374    7.300993e-19
743.7383    7.254089e-19
743.8393    6.519200e-19
743.9402    6.728515e-19
744.0412    6.629679e-19
744.1421    6.404622e-19
744.2431    6.745301e-19
744.3440    6.521938e-19
744.4450    7.180142e-19
744.5459    6.819313e-19
744.6469    7.221822e-19
744.7478    6.914960e-19
744.8487    6.697685e-19
744.9497    6.624293e-19
745.0506    6.766459e-19
745.1516    6.636122e-19
745.2525    6.714318e-19
745.3535    7.007560e-19
745.4544    6.809606e-19
745.5554    6.618822e-19
745.6563    6.581643e-19
745.7573    6.823688e-19
745.8582    6.655198e-19
745.9591    6.552383e-19
746.0601    6.943480e-19
746.1610    7.170335e-19
746.2620    6.876980e-19
746.3629    6.856190e-19
746.4639    6.975020e-19
746.5648    6.791826e-19
746.6658    6.552801e-19
746.7667    6.640559e-19
746.8677    7.209297e-19
746.9686    7.085673e-19
747.0695    6.879216e-19
747.1705    6.653348e-19
747.2714    6.817090e-19
747.3724    6.601764e-19
747.4733    6.685712e-19
747.5743    6.870024e-19
747.6752    6.758444e-19
747.7762    6.420624e-19
747.8771    6.491624e-19
747.9781    7.442290e-19
748.0790    7.196085e-19
748.1799    6.626710e-19
748.2809    6.944003e-19
748.3818    7.516624e-19
748.4828    6.930778e-19
748.5837    6.608141e-19
748.6847    6.406995e-19
748.7856    4.211228e-19
748.8866    4.814825e-35
